CUST_ID,segment,segment_name,BALANCE,CREDIT_LIMIT,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PAYMENTS,MINIMUM_PAYMENTS,PURCHASES_TRX,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,PRC_FULL_PAYMENT,BALANCE_TO_LIMIT_RATIO
C15616,1,Low-Balance Occasional Users,249.489629,6000.0,0.0,0.0,3689.517625,0.0,312.343947,0,0.0,0.0,0.166667,0.0,0.041581604833333334
C15617,1,Low-Balance Occasional Users,12.886661,2700.0,1399.8,37.35,0.0,2372.012083,98.767606,4,0.25,0.083333,0.0,0.25,0.0047728374074074075
C15618,0,High-Utilization Revolvers,1502.517905,1500.0,0.0,266.64,0.0,318.73308,792.01288,8,0.0,0.636364,0.0,0.0,1.0
C15619,0,High-Utilization Revolvers,2287.486277,3000.0,0.0,0.0,2705.094894,341.751466,327.277488,0,0.0,0.0,0.166667,0.0,0.7624954256666666
C15620,1,Low-Balance Occasional Users,184.890347,6000.0,1686.86,0.0,0.0,3873.506886,127.016328,5,0.25,0.0,0.0,0.0,0.030815057833333333
C15621,0,High-Utilization Revolvers,2122.821694,5000.0,199.34,56.0,1331.769584,1016.843526,561.912557,6,0.166667,0.333333,0.5,0.0,0.42456433880000005
C15622,0,High-Utilization Revolvers,1097.28593,1200.0,0.0,0.0,37.643261,236.375748,259.21298,0,0.0,0.0,0.166667,0.0,0.9144049416666666
C15623,1,Low-Balance Occasional Users,114.523682,300.0,83.0,0.0,69.22803,196.333324,201.615417,3,0.166667,0.0,0.166667,0.083333,0.3817456066666666
C15624,1,Low-Balance Occasional Users,298.779514,3000.0,310.97,894.88,0.0,378.768909,130.651802,12,0.333333,0.416667,0.0,0.0,0.09959317133333334
C15625,3,Active Purchasers,2306.698723,6200.0,11246.07,1538.44,191.652876,13705.00441,1310.291574,68,0.666667,0.333333,0.083333,0.0,0.37204818112903226
C15626,1,Low-Balance Occasional Users,8.838114,2500.0,586.14,417.52,0.0,1140.257668,31.497924,10,0.333333,0.25,0.0,0.0,0.0035352455999999996
C15627,1,Low-Balance Occasional Users,1710.971649,9500.0,1000.0,1042.5,0.0,1952.923432,387.281405,12,0.083333,0.833333,0.0,0.0,0.18010227884210528
C15628,3,Active Purchasers,742.730997,3750.0,4613.7,1622.94,0.0,8529.330225,256.82014,49,1.0,1.0,0.0,0.833333,0.1980615992
C15629,3,Active Purchasers,1625.118547,3500.0,956.83,1951.52,1029.560342,763.750978,1125.042573,40,0.333333,0.75,0.166667,0.0,0.46431958485714286
C15630,1,Low-Balance Occasional Users,358.915537,6400.0,0.0,0.0,709.485501,331.996644,137.43958,0,0.0,0.0,0.166667,0.0,0.05608055265625
C15631,1,Low-Balance Occasional Users,1060.420992,4200.0,295.63,184.59,0.0,2398.956105,342.2675,17,0.25,0.916667,0.0,0.0,0.2524811885714286
C15632,0,High-Utilization Revolvers,1047.854274,1000.0,0.0,384.0,0.0,530.36208,1127.724623,12,0.0,1.0,0.0,0.0,1.0
C15633,0,High-Utilization Revolvers,842.600625,1200.0,0.0,0.0,679.67338,1901.27932,324.801824,0,0.0,0.0,0.333333,0.090909,0.7021671875000001
C15634,0,High-Utilization Revolvers,2344.19277,3000.0,0.0,0.0,1517.268703,681.433652,592.032785,0,0.0,0.0,0.333333,0.0,0.7813975900000001
C15636,1,Low-Balance Occasional Users,352.736999,2500.0,1833.9,0.0,0.0,1779.977904,188.774182,6,0.416667,0.0,0.0,0.4,0.14109479960000001
C15637,0,High-Utilization Revolvers,1643.215639,2500.0,0.0,0.0,2493.498137,414.951308,7164.306187,0,0.0,0.0,0.363636,0.0,0.6572862556
C15638,0,High-Utilization Revolvers,1638.42534,1800.0,0.0,0.0,37.921481,459.151425,335.813771,0,0.0,0.0,0.083333,0.0,0.9102363
C15639,0,High-Utilization Revolvers,855.571897,1500.0,0.0,71.13,1343.021655,220.436374,583.820142,6,0.0,0.555556,0.222222,0.0,0.5703812646666667
C15640,4,Cash Advance Revolvers,2893.897487,6000.0,0.0,18.0,3904.514452,483.729934,720.971058,1,0.0,0.083333,0.416667,0.0,0.4823162478333334
C15641,2,Full-Payment Transactors,19.766484,16000.0,0.0,197.48,0.0,409.933465,164.248292,4,0.0,0.25,0.0,0.5,0.0012354052499999998
C15642,4,Cash Advance Revolvers,16304.88925,19000.0,0.0,1770.57,7424.094447,5337.961195,8345.641905,9,0.0,0.416667,0.666667,0.0,0.8581520657894737
C15643,4,Cash Advance Revolvers,5825.2877,7000.0,230.0,0.0,1909.594385,1537.817125,1442.075559,1,0.083333,0.0,0.25,0.0,0.8321839571428571
C15644,1,Low-Balance Occasional Users,753.518771,2500.0,249.12,1488.75,947.957969,977.188809,313.922409,27,0.083333,1.0,0.083333,0.083333,0.3014075084
C15645,1,Low-Balance Occasional Users,40.074484,7000.0,423.37,0.0,0.0,430.466572,187.954393,12,1.0,0.0,0.0,0.083333,0.0057249262857142855
C15646,1,Low-Balance Occasional Users,765.966137,4000.0,1402.35,86.47,0.0,1111.593127,181.840836,24,0.833333,0.25,0.0,0.0,0.19149153425
C15647,4,Cash Advance Revolvers,2594.878719,9500.0,160.0,0.0,3095.18013,851.52967,596.332001,3,0.083333,0.0,0.25,0.0,0.27314512831578946
C15648,1,Low-Balance Occasional Users,91.655431,6000.0,1110.01,0.0,0.0,3304.443043,84.471116,2,0.166667,0.0,0.0,0.0,0.015275905166666666
C15649,3,Active Purchasers,1127.643812,9000.0,10454.28,4000.7,0.0,12996.64271,289.757941,82,1.0,1.0,0.0,0.916667,0.12529375688888889
C15650,1,Low-Balance Occasional Users,1.874969,2000.0,0.0,433.32,0.0,238.913827,7.070714,12,0.0,1.0,0.0,0.0,0.0009374845000000001
C15651,4,Cash Advance Revolvers,4241.864828,5000.0,225.08,0.0,2842.771908,2011.126751,1282.428401,2,0.090909,0.0,1.0,0.0,0.8483729656
C15652,0,High-Utilization Revolvers,287.565501,1000.0,375.0,97.32,1785.926136,2022.302019,191.073806,7,0.166667,0.25,0.416667,0.333333,0.287565501
C15653,4,Cash Advance Revolvers,5604.357612,6500.0,0.0,0.0,6067.586592,1255.546074,1542.906309,0,0.0,0.0,0.727273,0.0,0.8622088633846153
C15654,2,Full-Payment Transactors,345.75483,5500.0,492.71,2632.32,0.0,3016.560969,189.375956,36,0.166667,1.0,0.0,1.0,0.06286451454545455
C15655,2,Full-Payment Transactors,56.872544,4000.0,748.36,0.0,0.0,698.817652,170.77492,12,1.0,0.0,0.0,1.0,0.014218136
C15656,0,High-Utilization Revolvers,471.104779,500.0,0.0,0.0,58.192353,165.27161,190.841988,0,0.0,0.0,0.25,0.0,0.9422095580000001
C15657,1,Low-Balance Occasional Users,11.944853,2750.0,88.93,0.0,0.0,430.507379,154.067397,1,0.083333,0.0,0.0,0.0,0.004343582909090909
C15658,4,Cash Advance Revolvers,4276.929643,8000.0,298.0,0.0,7635.621091,969.689869,1336.9578,2,0.166667,0.0,0.333333,0.0,0.5346162053750001
C15659,0,High-Utilization Revolvers,1768.589163,2000.0,63.7,0.0,0.0,750.927612,379.079339,1,0.083333,0.0,0.0,0.0,0.8842945815000001
C15660,1,Low-Balance Occasional Users,714.813335,2200.0,0.0,1110.42,0.0,4296.908322,4130.592522,6,0.0,0.5,0.0,0.083333,0.32491515227272727
C15661,4,Cash Advance Revolvers,1222.745469,6000.0,0.0,0.0,5396.550576,15843.68136,1261.125201,0,0.0,0.0,0.083333,0.333333,0.2037909115
C15662,0,High-Utilization Revolvers,70.794108,150.0,0.0,0.0,211.854586,699.292482,599.5493,0,0.0,0.0,0.181818,0.0,0.47196071999999994
C15663,2,Full-Payment Transactors,67.72881,3000.0,685.79,183.69,0.0,824.557797,175.239392,20,0.833333,0.666667,0.0,0.75,0.02257627
C15664,0,High-Utilization Revolvers,1455.904478,2200.0,149.0,0.0,1991.844526,2326.985125,1115.444711,1,0.083333,0.0,0.333333,0.0,0.6617747627272726
C15666,1,Low-Balance Occasional Users,309.491763,4000.0,0.0,0.0,3497.519958,5364.680585,116.705952,0,0.0,0.0,0.25,0.333333,0.07737294075
C15667,1,Low-Balance Occasional Users,635.48213,6000.0,1160.26,320.98,0.0,805.516282,219.717476,21,0.454545,0.545455,0.0,0.181818,0.10591368833333333
C15668,0,High-Utilization Revolvers,2475.507619,5000.0,233.04,336.81,1909.470528,672.048823,658.657911,14,0.083333,0.583333,0.25,0.0,0.4951015238
C15669,3,Active Purchasers,6976.34614,9000.0,2080.01,472.09,377.85546,1850.332531,2024.379006,50,0.916667,0.833333,0.083333,0.0,0.775149571111111
C15670,3,Active Purchasers,3767.546906,9000.0,1653.36,1892.2,1841.555758,4061.59893,1007.691447,30,0.75,1.0,0.083333,0.0,0.4186163228888889
C15671,3,Active Purchasers,182.854647,6000.0,765.85,1213.02,0.0,1590.330808,167.136534,68,0.75,1.0,0.0,0.75,0.0304757745
C15672,1,Low-Balance Occasional Users,14.571059,6000.0,0.0,180.5,0.0,178.584988,69.359061,5,0.0,0.333333,0.0,0.363636,0.0024285098333333335
C15673,1,Low-Balance Occasional Users,10.035492,1000.0,0.0,0.0,139.113927,154.970698,77.402578,0,0.0,0.0,0.083333,0.0,0.010035492
C15674,0,High-Utilization Revolvers,2584.617366,3000.0,0.0,0.0,385.424519,3206.865961,557.973185,0,0.0,0.0,0.3,0.0,0.8615391219999999
C15675,0,High-Utilization Revolvers,3857.278468,4000.0,0.0,0.0,1238.047916,666.97848,635.614648,0,0.0,0.0,0.444444,0.0,0.964319617
C15676,1,Low-Balance Occasional Users,374.101774,1800.0,1253.36,30.0,0.0,1482.140815,202.184147,14,1.0,0.083333,0.0,0.083333,0.20783431888888887
C15677,0,High-Utilization Revolvers,1696.302382,3000.0,0.0,0.0,1578.159867,650.716947,784.060078,0,0.0,0.0,0.666667,0.0,0.5654341273333333
C15678,3,Active Purchasers,760.884589,11500.0,2644.17,296.62,103.179579,426.798145,113.262756,53,0.833333,0.333333,0.166667,0.0,0.06616387730434782
C15680,2,Full-Payment Transactors,269.406382,2200.0,2006.57,623.39,0.0,1936.724441,202.619118,19,0.416667,0.583333,0.0,0.416667,0.12245744636363637
C15681,3,Active Purchasers,2948.966018,5000.0,1804.1,2325.87,451.62219,2557.014611,605.697272,56,0.75,1.0,0.25,0.0,0.5897932036
C15682,1,Low-Balance Occasional Users,130.142888,3000.0,0.0,0.0,435.228353,791.783333,138.420191,0,0.0,0.0,0.083333,0.166667,0.04338096266666667
C15683,1,Low-Balance Occasional Users,449.026889,1000.0,0.0,313.2,0.0,136.096707,217.449281,12,0.0,1.0,0.0,0.0,0.449026889
C15684,0,High-Utilization Revolvers,2556.292783,6000.0,0.0,0.0,226.369362,1311.010857,841.880535,0,0.0,0.0,0.166667,0.0,0.42604879716666666
C15685,0,High-Utilization Revolvers,3031.933707,6500.0,2000.6,0.0,0.0,811.109413,858.298082,3,0.166667,0.0,0.0,0.0,0.4664513395384616
C15686,1,Low-Balance Occasional Users,26.982025,2500.0,0.0,237.6,0.0,0.0,312.343947,2,0.0,0.083333,0.0,0.0,0.01079281
C15687,3,Active Purchasers,1866.428342,5000.0,549.0,2757.06,0.0,2248.341145,431.796784,54,0.166667,1.0,0.0,0.0,0.3732856684
C15688,0,High-Utilization Revolvers,2059.035678,2500.0,0.0,0.0,387.757647,460.005554,754.982656,0,0.0,0.0,0.083333,0.0,0.8236142712000001
C15689,2,Full-Payment Transactors,30.395073,7000.0,512.47,0.0,0.0,484.669932,192.908611,12,1.0,0.0,0.0,1.0,0.004342153285714286
C15690,1,Low-Balance Occasional Users,91.266202,3200.0,701.59,0.0,0.0,812.383013,140.175864,6,0.333333,0.0,0.0,0.1,0.028520688125000002
C15691,1,Low-Balance Occasional Users,76.673877,1500.0,0.0,410.9,0.0,449.09003,100.105897,6,0.0,0.555556,0.0,0.0,0.051115918
C15692,1,Low-Balance Occasional Users,200.574081,7500.0,675.9,0.0,0.0,753.502654,308.604961,8,0.416667,0.0,0.0,0.083333,0.0267432108
C15693,1,Low-Balance Occasional Users,0.0,2700.0,0.0,350.48,0.0,681.924724,312.343947,5,0.0,0.416667,0.0,0.0,0.0
C15694,0,High-Utilization Revolvers,1078.3009,1500.0,0.0,0.0,1537.88642,199.01051,226.880981,0,0.0,0.0,0.666667,0.0,0.7188672666666667
C15695,1,Low-Balance Occasional Users,633.209696,2500.0,1165.36,459.65,0.0,764.713719,206.988911,29,0.333333,1.0,0.0,0.0,0.2532838784
C15696,1,Low-Balance Occasional Users,26.296743,6500.0,417.0,0.0,0.0,960.737291,86.562843,13,1.0,0.0,0.0,0.111111,0.004045652769230769
C15697,2,Full-Payment Transactors,16.727614,5000.0,0.0,128.0,0.0,363.86862,170.73776,4,0.0,0.333333,0.0,1.0,0.0033455228
C15698,0,High-Utilization Revolvers,882.715792,1000.0,0.0,120.0,322.935862,307.584827,249.005928,12,0.0,1.0,0.25,0.0,0.8827157919999999
C15699,0,High-Utilization Revolvers,1540.077454,4000.0,0.0,0.0,3490.330397,383.056837,394.763386,0,0.0,0.0,0.583333,0.0,0.3850193635
C15700,3,Active Purchasers,10495.73934,14500.0,1940.88,3097.39,0.0,2564.857063,4606.755937,108,0.5,1.0,0.0,0.0,0.7238440924137931
C15701,3,Active Purchasers,2182.752161,10000.0,2360.3,856.67,5594.061996,7573.546529,501.711259,51,0.666667,1.0,0.583333,0.25,0.2182752161
C15702,1,Low-Balance Occasional Users,177.822533,3000.0,0.0,0.0,212.597424,141.272092,271.376651,0,0.0,0.0,0.090909,0.0,0.059274177666666664
C15703,3,Active Purchasers,3127.073601,4500.0,4432.46,35.98,0.0,665.046852,850.247297,55,0.833333,0.083333,0.0,0.0,0.6949052446666667
C15704,0,High-Utilization Revolvers,924.170798,3000.0,1663.77,0.0,3718.276337,4201.694496,307.53747,21,0.833333,0.0,0.5,0.2,0.30805693266666667
C15705,3,Active Purchasers,750.528885,1800.0,886.32,498.47,0.0,759.916056,225.743387,34,1.0,0.916667,0.0,0.0,0.41696049166666665
C15706,1,Low-Balance Occasional Users,701.135691,3000.0,624.0,380.04,181.874234,359.829195,190.226811,6,0.166667,0.25,0.083333,0.0,0.23371189699999997
C15707,2,Full-Payment Transactors,21.960773,1500.0,0.0,175.45,0.0,143.609104,164.361594,11,0.0,0.909091,0.0,0.777778,0.014640515333333333
C15708,0,High-Utilization Revolvers,1175.922628,1200.0,14.72,0.0,79.252166,347.568201,463.992512,1,0.083333,0.0,0.25,0.0,0.9799355233333333
C15709,0,High-Utilization Revolvers,4612.147149,6500.0,0.0,0.0,2260.623056,1210.9845,1565.678756,0,0.0,0.0,0.25,0.0,0.7095610998461539
C15710,2,Full-Payment Transactors,19.928467,9000.0,0.0,310.64,0.0,409.454228,175.245981,8,0.0,0.583333,0.0,0.714286,0.002214274111111111
C15711,1,Low-Balance Occasional Users,26.157304,5000.0,65.0,253.41,0.0,240.474518,154.2101,11,0.083333,0.666667,0.0,0.0,0.0052314608
C15712,1,Low-Balance Occasional Users,13.99841,1500.0,0.0,94.86,0.0,68.323361,104.264949,6,0.0,0.714286,0.0,0.4,0.009332273333333333
C15713,0,High-Utilization Revolvers,1594.328636,3000.0,0.0,0.0,2880.609563,348.795318,510.986097,0,0.0,0.0,0.333333,0.0,0.5314428786666666
C15714,2,Full-Payment Transactors,37.050529,2000.0,0.0,367.17,0.0,326.624678,152.547744,19,0.0,1.0,0.0,0.636364,0.0185252645
C15715,1,Low-Balance Occasional Users,844.230511,1500.0,336.0,279.0,0.0,1028.163341,183.039309,9,0.25,0.416667,0.0,0.0,0.5628203406666666
C15716,0,High-Utilization Revolvers,1228.170181,1500.0,436.64,381.3,0.0,708.383328,831.442071,8,0.166667,0.5,0.0,0.0,0.8187801206666666
C15717,0,High-Utilization Revolvers,1727.699797,2000.0,0.0,0.0,414.072507,396.836709,680.410348,0,0.0,0.0,0.181818,0.0,0.8638498985
C15718,1,Low-Balance Occasional Users,1306.735189,5500.0,0.0,0.0,256.361633,536.065588,324.670041,0,0.0,0.0,0.25,0.0,0.2375882161818182
C15719,3,Active Purchasers,5182.092727,6000.0,1049.3,2134.13,445.337568,2400.861889,2257.788425,67,0.25,1.0,0.166667,0.0,0.8636821211666666
C15720,0,High-Utilization Revolvers,756.573198,1800.0,683.89,372.75,548.067443,1597.746211,309.576217,16,0.5,0.333333,0.25,0.083333,0.42031844333333335
C15721,0,High-Utilization Revolvers,1727.516892,1800.0,624.46,0.0,0.0,925.227009,865.078504,9,0.333333,0.0,0.0,0.0,0.9597316066666667
C15722,4,Cash Advance Revolvers,1441.404242,8000.0,0.0,0.0,7313.203925,462.437204,856.401575,0,0.0,0.0,0.4,0.0,0.18017553025000002
C15723,3,Active Purchasers,1032.823341,4000.0,1395.13,144.93,0.0,3846.028003,322.506371,28,0.916667,1.0,0.0,0.181818,0.25820583525
C15724,4,Cash Advance Revolvers,1623.176564,3000.0,0.0,0.0,3478.643597,1007.211689,433.963634,0,0.0,0.0,0.818182,0.0,0.5410588546666667
C15725,0,High-Utilization Revolvers,1602.425383,2500.0,0.0,0.0,1770.282273,1434.566669,597.46081,0,0.0,0.0,0.583333,0.0,0.6409701532000001
C15726,2,Full-Payment Transactors,14.593148,5200.0,0.0,158.7,0.0,193.70608,141.02725,23,0.0,1.0,0.0,0.7,0.002806374615384615
C15727,2,Full-Payment Transactors,20.700474,1000.0,0.0,94.98,0.0,86.16753,104.771473,6,0.0,0.714286,0.0,0.5,0.020700474
C15728,0,High-Utilization Revolvers,3467.619262,4000.0,278.5,189.99,2493.180667,1612.002883,898.050967,10,0.083333,0.666667,0.5,0.0,0.8669048155000001
C15729,3,Active Purchasers,212.84035,6000.0,864.38,1080.1,0.0,1780.988408,182.31869,36,0.666667,1.0,0.0,0.416667,0.035473391666666666
C15730,1,Low-Balance Occasional Users,387.449138,3000.0,253.7,0.0,0.0,198.133653,200.73031,8,0.416667,0.0,0.0,0.0,0.12914971266666667
C15731,3,Active Purchasers,2901.999862,9500.0,10165.88,1084.77,0.0,6443.381719,691.328423,274,1.0,0.75,0.0,0.083333,0.3054736696842105
C15732,1,Low-Balance Occasional Users,828.013302,3000.0,0.0,126.48,0.0,301.728915,224.641178,3,0.0,0.166667,0.0,0.0,0.27600443399999997
C15733,1,Low-Balance Occasional Users,884.16375,1500.0,0.0,823.52,0.0,416.870269,294.032386,56,0.0,1.0,0.0,0.0,0.5894425
C15734,2,Full-Payment Transactors,71.186651,3000.0,0.0,1500.0,0.0,1330.781779,118.364043,12,0.0,1.0,0.0,0.636364,0.023728883666666666
C15735,0,High-Utilization Revolvers,1167.254965,1200.0,0.0,499.92,0.0,897.514706,1358.434639,12,0.0,1.0,0.0,0.0,0.9727124708333335
C15736,4,Cash Advance Revolvers,6090.22908,7000.0,1583.23,0.0,8983.561279,8054.48508,1805.455623,8,0.666667,0.0,0.333333,0.083333,0.8700327257142857
C15737,4,Cash Advance Revolvers,2986.070256,10000.0,74.9,104.0,1948.211838,619.02881,1149.24369,4,0.083333,0.166667,0.416667,0.0,0.2986070256
C15738,2,Full-Payment Transactors,74.277994,5000.0,135.38,660.19,0.0,899.310578,178.313275,19,0.083333,1.0,0.0,1.0,0.014855598800000001
C15739,2,Full-Payment Transactors,79.222393,3500.0,463.2,531.76,0.0,612.645199,160.160912,22,0.333333,0.833333,0.0,0.9,0.022634969428571426
C15740,0,High-Utilization Revolvers,997.98763,1200.0,152.29,800.0,274.949525,1273.253687,580.934766,17,0.083333,1.0,0.083333,0.0,0.8316563583333333
C15741,4,Cash Advance Revolvers,8737.860241,10500.0,0.0,0.0,5424.78258,2804.040289,2312.250917,0,0.0,0.0,0.916667,0.0,0.8321771658095238
C15742,3,Active Purchasers,2236.176309,9000.0,979.43,135.0,0.0,615.627805,634.853764,21,0.916667,0.416667,0.0,0.0,0.24846403433333333
C15743,0,High-Utilization Revolvers,2932.136377,3500.0,0.0,0.0,1866.470014,809.813492,849.210431,0,0.0,0.0,0.583333,0.0,0.8377532505714285
C15744,1,Low-Balance Occasional Users,126.159165,450.0,144.9,0.0,0.0,1307.853194,1336.106153,6,0.25,0.0,0.0,0.333333,0.2803537
C15745,1,Low-Balance Occasional Users,963.467447,2600.0,720.57,0.0,0.0,2304.882707,392.9199,12,1.0,0.0,0.0,0.0,0.37056440269230767
C15746,0,High-Utilization Revolvers,641.02208,1000.0,0.0,0.0,180.321494,345.161002,277.7637,0,0.0,0.0,0.25,0.0,0.6410220799999999
C15747,0,High-Utilization Revolvers,2638.45383,2900.0,0.0,0.0,262.082802,642.830286,599.508236,0,0.0,0.0,0.166667,0.0,0.9098116655172414
C15748,0,High-Utilization Revolvers,2800.848284,3000.0,0.0,0.0,230.345891,864.931529,1796.44717,0,0.0,0.0,0.166667,0.0,0.9336160946666667
C15749,0,High-Utilization Revolvers,921.334338,1500.0,0.0,161.6,18.980421,1757.687136,5482.177329,6,0.0,0.416667,0.083333,0.083333,0.614222892
C15750,1,Low-Balance Occasional Users,324.831712,3000.0,0.0,0.0,1282.314634,3585.134646,270.542229,0,0.0,0.0,0.083333,0.0,0.10827723733333333
C15751,1,Low-Balance Occasional Users,144.006679,1000.0,45.65,0.0,0.0,287.560084,177.475343,1,0.083333,0.0,0.0,0.0,0.144006679
C15752,0,High-Utilization Revolvers,1737.967907,2500.0,249.0,0.0,1669.386699,1543.486682,374.993899,2,0.083333,0.0,0.416667,0.166667,0.6951871628
C15753,2,Full-Payment Transactors,266.142747,7000.0,1384.31,724.86,0.0,2003.273695,176.453648,40,1.0,1.0,0.0,1.0,0.03802039242857143
C15754,0,High-Utilization Revolvers,3956.072098,4500.0,82.0,0.0,2113.060571,811.119073,1325.010085,2,0.166667,0.0,0.25,0.0,0.8791271328888889
C15755,3,Active Purchasers,3128.61332,6500.0,2244.32,1631.39,0.0,1628.411065,1548.159984,98,0.916667,1.0,0.0,0.0,0.48132512615384615
C15756,0,High-Utilization Revolvers,2731.319748,3000.0,0.0,0.0,410.837121,696.542192,761.827013,0,0.0,0.0,0.25,0.0,0.910439916
C15757,0,High-Utilization Revolvers,1478.069308,1500.0,0.0,0.0,37.483718,287.13201,531.655053,0,0.0,0.0,0.083333,0.0,0.9853795386666667
C15758,4,Cash Advance Revolvers,1357.969348,6000.0,0.0,0.0,2903.355319,12353.26546,717.788508,0,0.0,0.0,0.25,0.2,0.2263282246666667
C15759,2,Full-Payment Transactors,59.32524,1000.0,0.0,527.63,0.0,435.994202,158.158755,11,0.0,0.9,0.0,0.875,0.05932524
C15760,1,Low-Balance Occasional Users,2.71921,6000.0,0.0,0.0,365.729727,3961.072777,29.048708,0,0.0,0.0,0.083333,0.090909,0.00045320166666666667
C15761,1,Low-Balance Occasional Users,145.379392,1000.0,0.0,0.0,79.010936,542.489358,156.265479,0,0.0,0.0,0.166667,0.125,0.145379392
C15762,3,Active Purchasers,730.058174,12000.0,782.6,0.0,0.0,278.865346,238.608197,12,1.0,0.0,0.0,0.0,0.060838181166666665
C15763,4,Cash Advance Revolvers,1916.067737,4000.0,0.0,0.0,4690.22899,7730.195068,1442.992764,0,0.0,0.0,0.25,0.0,0.47901693425
C15764,1,Low-Balance Occasional Users,204.041606,5000.0,1067.7,105.64,0.0,871.245658,137.913285,20,0.7,0.3,0.0,0.0,0.0408083212
C15765,1,Low-Balance Occasional Users,203.62963,3000.0,0.0,0.0,589.991614,314.842514,185.625798,0,0.0,0.0,0.166667,0.0,0.06787654333333333
C15766,4,Cash Advance Revolvers,9166.016365,10500.0,0.0,0.0,2911.322626,2335.737316,3361.046714,0,0.0,0.0,0.333333,0.0,0.8729539395238095
C15767,1,Low-Balance Occasional Users,1371.015868,3000.0,180.0,0.0,0.0,534.055194,866.123831,2,0.166667,0.0,0.0,0.0,0.45700528933333334
C15768,1,Low-Balance Occasional Users,218.35043,500.0,0.0,54.25,0.0,704.553221,1722.057336,4,0.0,0.333333,0.0,0.0,0.43670085999999997
C15769,1,Low-Balance Occasional Users,89.579737,12500.0,1174.59,0.0,0.0,711.52357,27.094432,2,0.181818,0.0,0.0,0.0,0.00716637896
C15770,3,Active Purchasers,665.786437,5200.0,3335.15,2299.41,0.0,5831.664538,202.213224,104,1.0,1.0,0.0,0.916667,0.12803585326923075
C15771,1,Low-Balance Occasional Users,0.298538,6500.0,0.0,510.0,0.0,557.480712,312.343947,12,0.0,1.0,0.0,0.0,4.592892307692308e-05
C15773,1,Low-Balance Occasional Users,9.052765,6000.0,172.0,0.0,0.0,179.644191,118.316999,2,0.166667,0.0,0.0,0.0,0.0015087941666666667
C15774,0,High-Utilization Revolvers,1631.603874,1800.0,0.0,0.0,831.780875,357.259124,687.048707,0,0.0,0.0,0.181818,0.0,0.9064465966666666
C15775,1,Low-Balance Occasional Users,501.360034,7500.0,107.27,0.0,0.0,614.163281,188.038862,3,0.25,0.0,0.0,0.0,0.06684800453333332
C15776,1,Low-Balance Occasional Users,672.84733,5500.0,1796.79,172.68,0.0,1204.587035,238.195134,7,0.4,0.1,0.0,0.1,0.1223358781818182
C15777,0,High-Utilization Revolvers,1308.128024,1500.0,0.0,623.03,0.0,306.967651,356.087522,15,0.0,0.833333,0.0,0.0,0.8720853493333334
